"ID";"Vermogensklassen";"KenmerkenVanHetHuishouden";"Perioden";"Aantal_1";"AantalPersonen_2";"Totaal_3";"Gemiddeld_4";"k_50ePercentielMediaan_5"
"18197";"6029";"6067";"2011XX00";"17";;;;
"18198";"6029";"6067";"2011JJ00";"17";;;;
"18199";"6029";"6067";"2012JJ00";"17";;;;
"18200";"6029";"6068";"2006JJ00";"19";;;;
"18201";"6029";"6068";"2007JJ00";"16";;;;
"18202";"6029";"6068";"2008JJ00";"19";;;;
"18203";"6029";"6068";"2009JJ00";"19";;;;
"18204";"6029";"6068";"2010JJ00";"17";;;;
"18205";"6029";"6068";"2011XX00";"16";;;;
"18206";"6029";"6068";"2011JJ00";"18";;;;
"18207";"6029";"6068";"2012JJ00";"18";;;;
"18208";"6029";"6069";"2006JJ00";"16";;;;
"18209";"6029";"6069";"2007JJ00";"14";;;;
"18210";"6029";"6069";"2008JJ00";"15";;;;
"18211";"6029";"6069";"2009JJ00";"16";;;;
"18212";"6029";"6069";"2010JJ00";"15";;;;
"18213";"6029";"6069";"2011XX00";"17";;;;
"18214";"6029";"6069";"2011JJ00";"17";;;;
"18215";"6029";"6069";"2012JJ00";"17";;;;
"18216";"6029";"6070";"2006JJ00";"9";;;;
"18217";"6029";"6070";"2007JJ00";"11";;;;
"18218";"6029";"6070";"2008JJ00";"10";;;;
"18219";"6029";"6070";"2009JJ00";"11";;;;
"18220";"6029";"6070";"2010JJ00";"13";;;;
"18221";"6029";"6070";"2011XX00";"12";;;;
"18222";"6029";"6070";"2011JJ00";"12";;;;
"18223";"6029";"6070";"2012JJ00";"13";;;;
"18224";"6029";"6081";"2006JJ00";"1";;;;
"18225";"6029";"6081";"2007JJ00";"2";;;;
"18226";"6029";"6081";"2008JJ00";"1";;;;
"18227";"6029";"6081";"2009JJ00";"1";;;;
"18228";"6029";"6081";"2010JJ00";"1";;;;
"18229";"6029";"6081";"2011XX00";"1";;;;
"18230";"6029";"6081";"2011JJ00";"2";;;;
"18231";"6029";"6081";"2012JJ00";"2";;;;
"18232";"6029";"6082";"2006JJ00";"67";"2.8";"3.7";"55";"55"
"18233";"6029";"6082";"2007JJ00";"69";"2.7";"3.7";"55";"55"
"18234";"6029";"6082";"2008JJ00";"69";"2.7";"3.8";"55";"55"
"18235";"6029";"6082";"2009JJ00";"67";"2.7";"3.7";"55";"55"
"18236";"6029";"6082";"2010JJ00";"63";"2.7";"3.5";"55";"55"
"18237";"6029";"6082";"2011XX00";"55";"2.8";"3";"55";"55"
"18238";"6029";"6082";"2011JJ00";"53";"2.8";"2.9";"55";"55"
"18239";"6029";"6082";"2012JJ00";"51";"2.8";"2.8";"55";"55"
"18240";"6029";"6083";"2006JJ00";"44";"2.5";"2.4";"55";"55"
"18241";"6029";"6083";"2007JJ00";"42";"2.5";"2.3";"55";"55"
"18242";"6029";"6083";"2008JJ00";"42";"2.5";"2.3";"55";"55"
"18243";"6029";"6083";"2009JJ00";"46";"2.4";"2.5";"55";"55"
"18244";"6029";"6083";"2010JJ00";"51";"2.4";"2.8";"55";"55"
"18245";"6029";"6083";"2011XX00";"55";"2.5";"3";"55";"55"
"18246";"6029";"6083";"2011JJ00";"54";"2.5";"3";"55";"55"
"18247";"6029";"6083";"2012JJ00";"57";"2.5";"3.1";"55";"55"
"18248";"6029";"6084";"2006JJ00";"22";"1.6";"1.2";"55";"55"
"18249";"6029";"6084";"2007JJ00";"20";"1.5";"1.1";"55";"55"
"18250";"6029";"6084";"2008JJ00";"23";"1.5";"1.2";"55";"55"
"18251";"6029";"6084";"2009JJ00";"22";"1.5";"1.2";"55";"55"
"18252";"6029";"6084";"2010JJ00";"23";"1.5";"1.2";"55";"55"
"18253";"6029";"6084";"2011XX00";"24";"1.5";"1.3";"55";"55"
"18254";"6029";"6084";"2011JJ00";"25";"1.5";"1.3";"55";"55"
"18255";"6029";"6084";"2012JJ00";"31";"1.6";"1.7";"55";"55"
"18256";"6029";"6101";"2006JJ00";"1";;;;
"18257";"6029";"6101";"2007JJ00";"2";;;;
"18258";"6029";"6101";"2008JJ00";"1";;;;
"18259";"6029";"6101";"2009JJ00";"1";;;;
"18260";"6029";"6101";"2010JJ00";"1";;;;
"18261";"6029";"6101";"2011XX00";"1";;;;
"18262";"6029";"6101";"2011JJ00";"2";;;;
"18263";"6029";"6101";"2012JJ00";"2";;;;
"18264";"6029";"6102";"2006JJ00";"8";;;;
"18265";"6029";"6102";"2007JJ00";"10";;;;
"18266";"6029";"6102";"2008JJ00";"11";;;;
"18267";"6029";"6102";"2009JJ00";"7";;;;
"18268";"6029";"6102";"2010JJ00";"8";;;;
"18269";"6029";"6102";"2011XX00";"6";;;;
"18270";"6029";"6102";"2011JJ00";"6";;;;
"18271";"6029";"6102";"2012JJ00";"6";;;;
"18272";"6029";"6103";"2006JJ00";"20";"2.4";"1.1";"55";"55"
"18273";"6029";"6103";"2007JJ00";"20";;;;
"18274";"6029";"6103";"2008JJ00";"17";;;;
"18275";"6029";"6103";"2009JJ00";"17";;;;
"18276";"6029";"6103";"2010JJ00";"13";;;;
"18277";"6029";"6103";"2011XX00";"10";;;;
"18278";"6029";"6103";"2011JJ00";"11";;;;
"18279";"6029";"6103";"2012JJ00";"10";;;;
"18280";"6029";"6104";"2006JJ00";"21";"3";"1.1";"55";"55"
"18281";"6029";"6104";"2007JJ00";"23";"2.9";"1.3";"55";"55"
"18282";"6029";"6104";"2008JJ00";"22";"2.9";"1.2";"55";"55"
"18283";"6029";"6104";"2009JJ00";"21";"3";"1.2";"55";"55"
"18284";"6029";"6104";"2010JJ00";"21";"2.7";"1.2";"55";"55"
"18285";"6029";"6104";"2011XX00";"18";;;;
"18286";"6029";"6104";"2011JJ00";"17";;;;
"18287";"6029";"6104";"2012JJ00";"15";;;;
"18288";"6029";"6105";"2006JJ00";"18";;;;
"18289";"6029";"6105";"2007JJ00";"16";;;;
"18290";"6029";"6105";"2008JJ00";"18";;;;
"18291";"6029";"6105";"2009JJ00";"22";"3";"1.2";"55";"55"
"18292";"6029";"6105";"2010JJ00";"21";"3.1";"1.2";"55";"55"
"18293";"6029";"6105";"2011XX00";"20";"3.1";"1.1";"55";"55"
"18294";"6029";"6105";"2011JJ00";"20";;;;
"18295";"6029";"6105";"2012JJ00";"20";;;;
"18296";"6029";"6106";"2006JJ00";"15";;;;
"18297";"6029";"6106";"2007JJ00";"15";;;;
"18298";"6029";"6106";"2008JJ00";"16";;;;
"18299";"6029";"6106";"2009JJ00";"15";;;;
"18300";"6029";"6106";"2010JJ00";"17";;;;
"18301";"6029";"6106";"2011XX00";"17";;;;
"18302";"6029";"6106";"2011JJ00";"17";;;;
"18303";"6029";"6106";"2012JJ00";"18";;;;
"18304";"6029";"6107";"2006JJ00";"13";;;;
"18305";"6029";"6107";"2007JJ00";"12";;;;
"18306";"6029";"6107";"2008JJ00";"10";;;;
"18307";"6029";"6107";"2009JJ00";"13";;;;
"18308";"6029";"6107";"2010JJ00";"14";;;;
"18309";"6029";"6107";"2011XX00";"15";;;;
"18310";"6029";"6107";"2011JJ00";"15";;;;
"18311";"6029";"6107";"2012JJ00";"15";;;;
"18312";"6029";"6108";"2006JJ00";"10";;;;
"18313";"6029";"6108";"2007JJ00";"8";;;;
"18314";"6029";"6108";"2008JJ00";"10";;;;
"18315";"6029";"6108";"2009JJ00";"11";;;;
"18316";"6029";"6108";"2010JJ00";"10";;;;
"18317";"6029";"6108";"2011XX00";"12";;;;
"18318";"6029";"6108";"2011JJ00";"12";;;;
"18319";"6029";"6108";"2012JJ00";"12";;;;
"18320";"6029";"6109";"2006JJ00";"7";;;;
"18321";"6029";"6109";"2007JJ00";"6";;;;
"18322";"6029";"6109";"2008JJ00";"6";;;;
"18323";"6029";"6109";"2009JJ00";"8";;;;
"18324";"6029";"6109";"2010JJ00";"10";;;;
"18325";"6029";"6109";"2011XX00";"11";;;;
"18326";"6029";"6109";"2011JJ00";"10";;;;
"18327";"6029";"6109";"2012JJ00";"11";;;;
"18328";"6029";"6110";"2006JJ00";"5";;;;
"18329";"6029";"6110";"2007JJ00";"5";;;;
"18330";"6029";"6110";"2008JJ00";"6";;;;
"18331";"6029";"6110";"2009JJ00";"5";;;;
"18332";"6029";"6110";"2010JJ00";"5";;;;
"18333";"6029";"6110";"2011XX00";"7";;;;
"18334";"6029";"6110";"2011JJ00";"7";;;;
"18335";"6029";"6110";"2012JJ00";"8";;;;
"18336";"6029";"6111";"2006JJ00";"5";;;;
"18337";"6029";"6111";"2007JJ00";"4";;;;
"18338";"6029";"6111";"2008JJ00";"4";;;;
"18339";"6029";"6111";"2009JJ00";"4";;;;
"18340";"6029";"6111";"2010JJ00";"6";;;;
"18341";"6029";"6111";"2011XX00";"5";;;;
"18342";"6029";"6111";"2011JJ00";"5";;;;
"18343";"6029";"6111";"2012JJ00";"7";;;;
"18344";"6029";"6112";"2006JJ00";"12";;;;
"18345";"6029";"6112";"2007JJ00";"12";;;;
"18346";"6029";"6112";"2008JJ00";"13";;;;
"18347";"6029";"6112";"2009JJ00";"13";;;;
"18348";"6029";"6112";"2010JJ00";"12";;;;
"18349";"6029";"6112";"2011XX00";"11";;;;
"18350";"6029";"6112";"2011JJ00";"13";;;;
"18351";"6029";"6112";"2012JJ00";"16";;;;
"18352";"6029";" 122";"2006JJ00";"114";"2.4";"6.3";"55";"55"
"18353";"6029";" 122";"2007JJ00";"114";"2.4";"6.3";"55";"55"
"18354";"6029";" 122";"2008JJ00";"116";"2.4";"6.4";"55";"55"
"18355";"6029";" 122";"2009JJ00";"115";"2.4";"6.3";"55";"55"
"18356";"6029";" 122";"2010JJ00";"119";"2.3";"6.5";"55";"55"
"18357";"6029";" 122";"2011XX00";"118";"2.4";"6.5";"55";"55"
"18358";"6029";" 122";"2011JJ00";"114";"2.4";"6.3";"55";"55"
"18359";"6029";" 122";"2012JJ00";"120";"2.4";"6.6";"55";"55"
"18360";"6029";" 123";"2006JJ00";"12";;;;
"18361";"6029";" 123";"2007JJ00";"11";;;;
"18362";"6029";" 123";"2008JJ00";"12";;;;
"18363";"6029";" 123";"2009JJ00";"13";;;;
"18364";"6029";" 123";"2010JJ00";"11";;;;
"18365";"6029";" 123";"2011XX00";"10";;;;
"18366";"6029";" 123";"2011JJ00";"12";;;;
"18367";"6029";" 123";"2012JJ00";"12";;;;
"18368";"6029";" 124";"2006JJ00";"5";;;;
"18369";"6029";" 124";"2007JJ00";"4";;;;
"18370";"6029";" 124";"2008JJ00";"3";;;;
"18371";"6029";" 124";"2009JJ00";"5";;;;
"18372";"6029";" 124";"2010JJ00";"4";;;;
"18373";"6029";" 124";"2011XX00";"4";;;;
"18374";"6029";" 124";"2011JJ00";"4";;;;
"18375";"6029";" 124";"2012JJ00";"4";;;;
"18376";"6029";" 125";"2006JJ00";"3";;;;
"18377";"6029";" 125";"2007JJ00";"3";;;;
"18378";"6029";" 125";"2008JJ00";"4";;;;
"18379";"6029";" 125";"2009JJ00";"3";;;;
"18380";"6029";" 125";"2010JJ00";"3";;;;
"18381";"6029";" 125";"2011XX00";"4";;;;
"18382";"6029";" 125";"2011JJ00";"3";;;;
"18383";"6029";" 125";"2012JJ00";"4";;;;
"18384";"6029";" 126";"2006JJ00";"1";;;;
"18385";"6029";" 126";"2007JJ00";"1";;;;
"18386";"6029";" 126";"2008JJ00";"1";;;;
"18387";"6029";" 126";"2009JJ00";"1";;;;
"18388";"6029";" 126";"2010JJ00";"1";;;;
"18389";"6029";" 126";"2011XX00";"1";;;;
"18390";"6029";" 126";"2011JJ00";"1";;;;
"18391";"6029";" 126";"2012JJ00";"1";;;;
"18392";"6029";" 127";"2006JJ00";"3";;;;
"18393";"6029";" 127";"2007JJ00";"3";;;;
"18394";"6029";" 127";"2008JJ00";"4";;;;
"18395";"6029";" 127";"2009JJ00";"4";;;;
"18396";"6029";" 127";"2010JJ00";"3";;;;
"18397";"6029";" 127";"2011XX00";"2";;;;
"18398";"6029";" 127";"2011JJ00";"4";;;;
"18399";"6029";" 127";"2012JJ00";"4";;;;
"18400";"6029";" 128";"2006JJ00";"7";;;;
"18401";"6029";" 128";"2007JJ00";"7";;;;
"18402";"6029";" 128";"2008JJ00";"7";;;;
"18403";"6029";" 128";"2009JJ00";"8";;;;
"18404";"6029";" 128";"2010JJ00";"8";;;;
"18405";"6029";" 128";"2011XX00";"7";;;;
"18406";"6029";" 128";"2011JJ00";"7";;;;
"18407";"6029";" 128";"2012JJ00";"7";;;;
"18408";"6029";" 129";"2006JJ00";"2";;;;
"18409";"6029";" 129";"2007JJ00";"2";;;;
"18410";"6029";" 129";"2008JJ00";"1";;;;
"18411";"6029";" 129";"2009JJ00";"1";;;;
"18412";"6029";" 129";"2010JJ00";"2";;;;
"18413";"6029";" 129";"2011XX00";"2";;;;
"18414";"6029";" 129";"2011JJ00";"2";;;;
"18415";"6029";" 129";"2012JJ00";"2";;;;
"18416";"6029";" 130";"2006JJ00";"0";;;;
"18417";"6029";" 130";"2007JJ00";"1";;;;
"18418";"6029";" 130";"2008JJ00";"0";;;;
"18419";"6029";" 130";"2009JJ00";"1";;;;
"18420";"6029";" 130";"2010JJ00";"0";;;;
"18421";"6029";" 130";"2011XX00";"0";;;;
"18422";"6029";" 130";"2011JJ00";"0";;;;
"18423";"6029";" 130";"2012JJ00";"0";;;;
"18424";"6029";" 131";"2006JJ00";"2";;;;
"18425";"6029";" 131";"2007JJ00";"1";;;;
"18426";"6029";" 131";"2008JJ00";"2";;;;
"18427";"6029";" 131";"2009JJ00";"2";;;;
"18428";"6029";" 131";"2010JJ00";"2";;;;
"18429";"6029";" 131";"2011XX00";"1";;;;
"18430";"6029";" 131";"2011JJ00";"2";;;;
"18431";"6029";" 131";"2012JJ00";"2";;;;
"18432";"6029";" 132";"2006JJ00";"1";;;;
"18433";"6029";" 132";"2007JJ00";"1";;;;
"18434";"6029";" 132";"2008JJ00";"1";;;;
"18435";"6029";" 132";"2009JJ00";"1";;;;
"18436";"6029";" 132";"2010JJ00";"1";;;;
"18437";"6029";" 132";"2011XX00";"1";;;;
"18438";"6029";" 132";"2011JJ00";"1";;;;
"18439";"6029";" 132";"2012JJ00";"1";;;;
"18440";"6029";" 133";"2006JJ00";"2";;;;
"18441";"6029";" 133";"2007JJ00";"2";;;;
"18442";"6029";" 133";"2008JJ00";"3";;;;
"18443";"6029";" 133";"2009JJ00";"2";;;;
"18444";"6029";" 133";"2010JJ00";"2";;;;
"18445";"6029";" 133";"2011XX00";"2";;;;
"18446";"6029";" 133";"2011JJ00";"2";;;;
"18447";"6029";" 133";"2012JJ00";"2";;;;
"18448";"6029";" 142";"2006JJ00";"114";"2.4";"6.3";"55";"55"
"18449";"6029";" 142";"2007JJ00";"114";"2.4";"6.3";"55";"55"
"18450";"6029";" 142";"2008JJ00";"116";"2.4";"6.4";"55";"55"
"18451";"6029";" 142";"2009JJ00";"115";"2.4";"6.3";"55";"55"
"18452";"6029";" 142";"2010JJ00";"119";"2.3";"6.5";"55";"55"
"18453";"6029";" 142";"2011XX00";"118";"2.4";"6.5";"55";"55"
"18454";"6029";" 142";"2011JJ00";"114";"2.4";"6.3";"55";"55"
"18455";"6029";" 142";"2012JJ00";"120";"2.4";"6.6";"55";"55"
"18456";"6029";" 143";"2006JJ00";"12";;;;
"18457";"6029";" 143";"2007JJ00";"11";;;;
"18458";"6029";" 143";"2008JJ00";"12";;;;
"18459";"6029";" 143";"2009JJ00";"13";;;;
"18460";"6029";" 143";"2010JJ00";"11";;;;
"18461";"6029";" 143";"2011XX00";"10";;;;
"18462";"6029";" 143";"2011JJ00";"12";;;;
"18463";"6029";" 143";"2012JJ00";"12";;;;
"18464";"6029";" 144";"2006JJ00";"5";;;;
"18465";"6029";" 144";"2007JJ00";"4";;;;
"18466";"6029";" 144";"2008JJ00";"5";;;;
"18467";"6029";" 144";"2009JJ00";"5";;;;
"18468";"6029";" 144";"2010JJ00";"4";;;;
"18469";"6029";" 144";"2011XX00";"3";;;;
"18470";"6029";" 144";"2011JJ00";"5";;;;
"18471";"6029";" 144";"2012JJ00";"5";;;;
"18472";"6029";" 145";"2006JJ00";"8";;;;
"18473";"6029";" 145";"2007JJ00";"7";;;;
"18474";"6029";" 145";"2008JJ00";"7";;;;
"18475";"6029";" 145";"2009JJ00";"7";;;;
"18476";"6029";" 145";"2010JJ00";"7";;;;
"18477";"6029";" 145";"2011XX00";"7";;;;
"18478";"6029";" 145";"2011JJ00";"7";;;;
"18479";"6029";" 145";"2012JJ00";"7";;;;
"18480";"6029";" 146";"2006JJ00";"7";;;;
"18481";"6029";" 146";"2007JJ00";"7";;;;
"18482";"6029";" 146";"2008JJ00";"7";;;;
"18483";"6029";" 146";"2009JJ00";"8";;;;
"18484";"6029";" 146";"2010JJ00";"8";;;;
"18485";"6029";" 146";"2011XX00";"7";;;;
"18486";"6029";" 146";"2011JJ00";"7";;;;
"18487";"6029";" 146";"2012JJ00";"7";;;;
"18488";"6029";" 147";"2006JJ00";"5";;;;
"18489";"6029";" 147";"2007JJ00";"6";;;;
"18490";"6029";" 147";"2008JJ00";"6";;;;
"18491";"6029";" 147";"2009JJ00";"7";;;;
"18492";"6029";" 147";"2010JJ00";"6";;;;
"18493";"6029";" 147";"2011XX00";"5";;;;
"18494";"6029";" 147";"2011JJ00";"6";;;;
"18495";"6029";" 147";"2012JJ00";"6";;;;
"18496";"6029";" 148";"2006JJ00";"1";;;;
"18497";"6029";" 148";"2007JJ00";"1";;;;
"18498";"6029";" 148";"2008JJ00";"1";;;;
"18499";"6029";" 148";"2009JJ00";"1";;;;
"18500";"6029";" 148";"2010JJ00";"2";;;;
"18501";"6029";" 148";"2011XX00";"1";;;;
"18502";"6029";" 148";"2011JJ00";"1";;;;
"18503";"6029";" 148";"2012JJ00";"1";;;;
"18504";"6029";" 182";"2006JJ00";"90";"2.7";"4.9";"55";"55"
"18505";"6029";" 182";"2007JJ00";"89";"2.6";"4.9";"55";"55"
"18506";"6029";" 182";"2008JJ00";"91";"2.6";"5";"55";"55"
"18507";"6029";" 182";"2009JJ00";"89";"2.6";"4.9";"55";"55"
"18508";"6029";" 182";"2010JJ00";"90";"2.6";"4.9";"55";"55"
"18509";"6029";" 182";"2011XX00";"84";"2.7";"4.6";"55";"55"
"18510";"6029";" 182";"2011JJ00";"83";"2.7";"4.6";"55";"55"
"18511";"6029";" 182";"2012JJ00";"83";"2.6";"4.5";"55";"55"
"18512";"6029";" 183";"2006JJ00";"77";"2.7";"4.2";"55";"55"
"18513";"6029";" 183";"2007JJ00";"76";"2.6";"4.2";"55";"55"
"18514";"6029";" 183";"2008JJ00";"78";"2.6";"4.3";"55";"55"
"18515";"6029";" 183";"2009JJ00";"78";"2.6";"4.3";"55";"55"
"18516";"6029";" 183";"2010JJ00";"75";"2.6";"4.1";"55";"55"
"18517";"6029";" 183";"2011XX00";"70";"2.7";"3.9";"55";"55"
"18518";"6029";" 183";"2011JJ00";"69";"2.7";"3.8";"55";"55"
"18519";"6029";" 183";"2012JJ00";"69";"2.7";"3.8";"55";"55"
"18520";"6029";" 184";"2006JJ00";"12";;;;
"18521";"6029";" 184";"2007JJ00";"12";;;;
"18522";"6029";" 184";"2008JJ00";"12";;;;
"18523";"6029";" 184";"2009JJ00";"10";;;;
"18524";"6029";" 184";"2010JJ00";"13";;;;
"18525";"6029";" 184";"2011XX00";"12";;;;
"18526";"6029";" 184";"2011JJ00";"11";;;;
"18527";"6029";" 184";"2012JJ00";"12";;;;
"18528";"6029";" 185";"2006JJ00";"1";;;;
"18529";"6029";" 185";"2007JJ00";"1";;;;
"18530";"6029";" 185";"2008JJ00";"2";;;;
"18531";"6029";" 185";"2009JJ00";"2";;;;
"18532";"6029";" 185";"2010JJ00";"2";;;;
"18533";"6029";" 185";"2011XX00";"2";;;;
"18534";"6029";" 185";"2011JJ00";"2";;;;
"18535";"6029";" 185";"2012JJ00";"2";;;;
"18536";"6029";" 186";"2006JJ00";"14";;;;
"18537";"6029";" 186";"2007JJ00";"15";;;;
"18538";"6029";" 186";"2008JJ00";"14";;;;
"18539";"6029";" 186";"2009JJ00";"17";;;;
"18540";"6029";" 186";"2010JJ00";"15";;;;
"18541";"6029";" 186";"2011XX00";"18";;;;
"18542";"6029";" 186";"2011JJ00";"17";;;;
"18543";"6029";" 186";"2012JJ00";"18";;;;
"18544";"6029";" 187";"2006JJ00";"29";"1.6";"1.6";"55";"55"
"18545";"6029";" 187";"2007JJ00";"29";"1.6";"1.6";"55";"55"
"18546";"6029";" 187";"2008JJ00";"30";"1.6";"1.6";"55";"55"
"18547";"6029";" 187";"2009JJ00";"29";"1.6";"1.6";"55";"55"
"18548";"6029";" 187";"2010JJ00";"33";"1.6";"1.8";"55";"55"
"18549";"6029";" 187";"2011XX00";"32";"1.5";"1.8";"55";"55"
"18550";"6029";" 187";"2011JJ00";"33";"1.5";"1.8";"55";"55"
"18551";"6029";" 187";"2012JJ00";"39";"1.6";"2.1";"55";"55"
"18552";"6029";" 188";"2006JJ00";"28";"1.6";"1.6";"55";"55"
"18553";"6029";" 188";"2007JJ00";"28";"1.7";"1.5";"55";"55"
"18554";"6029";" 188";"2008JJ00";"29";"1.6";"1.6";"55";"55"
"18555";"6029";" 188";"2009JJ00";"28";"1.6";"1.6";"55";"55"
"18556";"6029";" 188";"2010JJ00";"31";"1.6";"1.7";"55";"55"
"18557";"6029";" 188";"2011XX00";"31";"1.5";"1.7";"55";"55"
"18558";"6029";" 188";"2011JJ00";"31";"1.6";"1.7";"55";"55"
"18559";"6029";" 188";"2012JJ00";"37";"1.6";"2";"55";"55"
"18560";"6029";" 189";"2006JJ00";"1";;;;
"18561";"6029";" 189";"2007JJ00";"2";;;;
"18562";"6029";" 189";"2008JJ00";"1";;;;
"18563";"6029";" 189";"2009JJ00";"1";;;;
"18564";"6029";" 189";"2010JJ00";"1";;;;
"18565";"6029";" 189";"2011XX00";"2";;;;
"18566";"6029";" 189";"2011JJ00";"1";;;;
"18567";"6029";" 189";"2012JJ00";"1";;;;
"18568";"6029";" 190";"2006JJ00";"3";;;;
"18569";"6029";" 190";"2007JJ00";"3";;;;
"18570";"6029";" 190";"2008JJ00";"3";;;;
"18571";"6029";" 190";"2009JJ00";"2";;;;
"18572";"6029";" 190";"2010JJ00";"3";;;;
"18573";"6029";" 190";"2011XX00";"3";;;;
"18574";"6029";" 190";"2011JJ00";"3";;;;
"18575";"6029";" 190";"2012JJ00";"3";;;;
"18576";"6029";" 191";"2006JJ00";"24";"1.5";"1.3";"55";"55"
"18577";"6029";" 191";"2007JJ00";"23";"1.5";"1.3";"55";"55"
"18578";"6029";" 191";"2008JJ00";"25";"1.5";"1.4";"55";"55"
"18579";"6029";" 191";"2009JJ00";"25";"1.5";"1.4";"55";"55"
"18580";"6029";" 191";"2010JJ00";"27";"1.5";"1.5";"55";"55"
"18581";"6029";" 191";"2011XX00";"26";"1.5";"1.5";"55";"55"
"18582";"6029";" 191";"2011JJ00";"26";"1.5";"1.5";"55";"55"
"18583";"6029";" 191";"2012JJ00";"32";"1.6";"1.8";"55";"55"
"18584";"6029";" 192";"2006JJ00";"0";;;;
"18585";"6029";" 192";"2007JJ00";"1";;;;
"18586";"6029";" 192";"2008JJ00";"1";;;;
"18587";"6029";" 192";"2009JJ00";"0";;;;
"18588";"6029";" 192";"2010JJ00";"1";;;;
"18589";"6029";" 192";"2011XX00";"1";;;;
"18590";"6029";" 192";"2011JJ00";"1";;;;
"18591";"6029";" 192";"2012JJ00";"1";;;;
"18592";"6029";" 193";"2006JJ00";"0";;;;
"18593";"6029";" 193";"2007JJ00";"0";;;;
"18594";"6029";" 193";"2008JJ00";"0";;;;
"18595";"6029";" 193";"2009JJ00";"0";;;;
"18596";"6029";" 193";"2010JJ00";"0";;;;
"18597";"6029";" 193";"2011XX00";"0";;;;
"18598";"6029";" 193";"2011JJ00";"0";;;;
"18599";"6029";" 193";"2012JJ00";"0";;;;
"18600";"6029";" 194";"2006JJ00";"0";;;;
"18601";"6029";" 194";"2007JJ00";"1";;;;
"18602";"6029";" 194";"2008JJ00";"0";;;;
"18603";"6029";" 194";"2009JJ00";"0";;;;
"18604";"6029";" 194";"2010JJ00";"1";;;;
"18605";"6029";" 194";"2011XX00";"1";;;;
"18606";"6029";" 194";"2011JJ00";"1";;;;
"18607";"6029";" 194";"2012JJ00";"1";;;;
"18608";"6029";" 195";"2006JJ00";"1";;;;
"18609";"6029";" 195";"2007JJ00";"1";;;;
"18610";"6029";" 195";"2008JJ00";"0";;;;
"18611";"6029";" 195";"2009JJ00";"0";;;;
"18612";"6029";" 195";"2010JJ00";"1";;;;
"18613";"6029";" 195";"2011XX00";"0";;;;
"18614";"6029";" 195";"2011JJ00";"1";;;;
"18615";"6029";" 195";"2012JJ00";"1";;;;
"18616";"6029";" 202";"2006JJ00";"90";"2.7";"4.9";"55";"55"
"18617";"6029";" 202";"2007JJ00";"89";"2.7";"4.9";"55";"55"
"18618";"6029";" 202";"2008JJ00";"93";"2.7";"5.1";"55";"55"
"18619";"6029";" 202";"2009JJ00";"96";"2.7";"5.3";"55";"55"
"18620";"6029";" 202";"2010JJ00";"93";"2.7";"5.1";"55";"55"
"18621";"6029";" 202";"2011XX00";"94";"2.7";"5.2";"55";"55"
"18622";"6029";" 202";"2011JJ00";"89";"2.7";"4.9";"55";"55"
"18623";"6029";" 202";"2012JJ00";"92";"2.7";"5";"55";"55"
"18624";"6029";" 203";"2006JJ00";"44";"1.9";"2.4";"55";"55"
"18625";"6029";" 203";"2007JJ00";"43";"1.9";"2.4";"55";"55"
"18626";"6029";" 203";"2008JJ00";"42";"1.8";"2.3";"55";"55"
"18627";"6029";" 203";"2009JJ00";"39";"1.8";"2.1";"55";"55"
"18628";"6029";" 203";"2010JJ00";"45";"1.7";"2.4";"55";"55"
"18629";"6029";" 203";"2011XX00";"41";"1.8";"2.2";"55";"55"
"18630";"6029";" 203";"2011JJ00";"44";"1.7";"2.4";"55";"55"
"18631";"6029";" 203";"2012JJ00";"48";"1.8";"2.6";"55";"55"
"18632";"6029";" 204";"2006JJ00";"2";;;;
"18633";"6029";" 204";"2007JJ00";"2";;;;
"18634";"6029";" 204";"2008JJ00";"3";;;;
"18635";"6029";" 204";"2009JJ00";"2";;;;
"18636";"6029";" 204";"2010JJ00";"3";;;;
"18637";"6029";" 204";"2011XX00";"2";;;;
"18638";"6029";" 204";"2011JJ00";"3";;;;
"18639";"6029";" 204";"2012JJ00";"5";;;;
"18640";"6029";" 205";"2006JJ00";"42";"1.9";"2.3";"55";"55"
"18641";"6029";" 205";"2007JJ00";"41";"1.8";"2.3";"55";"55"
"18642";"6029";" 205";"2008JJ00";"39";"1.8";"2.1";"55";"55"
"18643";"6029";" 205";"2009JJ00";"37";"1.8";"2";"55";"54"
"18644";"6029";" 205";"2010JJ00";"42";"1.7";"2.3";"55";"55"
"18645";"6029";" 205";"2011XX00";"38";"1.7";"2.1";"55";"55"
"18646";"6029";" 205";"2011JJ00";"41";"1.7";"2.2";"55";"55"
"18647";"6029";" 205";"2012JJ00";"44";"1.7";"2.4";"55";"55"
"18648";"6029";" 211";"2006JJ00";"25";"2.1";"1.4";"55";"55"
"18649";"6029";" 211";"2007JJ00";"27";"2";"1.5";"55";"55"
"18650";"6029";" 211";"2008JJ00";"27";"2.1";"1.5";"55";"55"
"18651";"6029";" 211";"2009JJ00";"25";"2.1";"1.4";"55";"55"
"18652";"6029";" 211";"2010JJ00";"30";"2";"1.6";"55";"55"
"18653";"6029";" 211";"2011XX00";"27";"2.1";"1.5";"55";"55"
"18654";"6029";" 211";"2011JJ00";"27";"2.1";"1.5";"55";"55"
"18655";"6029";" 211";"2012JJ00";"28";"2.1";"1.5";"55";"55"
